Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,28.920000,28.920000,28.920000,28.920000,24.856970,0
2021-08-19,28.840000,28.840000,28.840000,28.840000,24.788210,0
2021-08-20,28.770000,28.770000,28.770000,28.770000,24.728043,0
2021-08-23,28.910000,28.910000,28.910000,28.910000,24.848373,0
2021-08-24,28.969999,28.969999,28.969999,28.969999,24.899944,0
2021-08-25,28.980000,28.980000,28.980000,28.980000,24.908539,0
2021-08-26,28.870001,28.870001,28.870001,28.870001,24.813995,0
2021-08-27,29.110001,29.110001,29.110001,29.110001,25.020275,0
2021-08-30,29.170000,29.170000,29.170000,29.170000,25.071846,0
2021-08-31,29.150000,29.150000,29.150000,29.150000,25.054655,0
2021-09-01,29.180000,29.180000,29.180000,29.180000,25.080442,0
2021-09-02,29.180000,29.180000,29.180000,29.180000,25.080442,0
2021-09-03,29.280001,29.280001,29.280001,29.280001,25.166391,0
2021-09-07,29.150000,29.150000,29.150000,29.150000,25.054655,0
2021-09-08,29.080000,29.080000,29.080000,29.080000,24.994492,0
2021-09-09,28.969999,28.969999,28.969999,28.969999,24.899944,0
2021-09-10,28.900000,28.900000,28.900000,28.900000,24.839779,0
2021-09-13,28.950001,28.950001,28.950001,28.950001,24.882753,0
2021-09-14,28.889999,28.889999,28.889999,28.889999,24.831186,0
2021-09-15,29.059999,29.059999,29.059999,29.059999,24.977303,0
2021-09-16,29.030001,29.030001,29.030001,29.030001,24.951517,0
2021-09-17,28.930000,28.930000,28.930000,28.930000,24.865566,0
2021-09-20,28.660000,28.660000,28.660000,28.660000,24.633497,0
2021-09-21,28.700001,28.700001,28.700001,28.700001,24.667879,0
2021-09-22,28.870001,28.870001,28.870001,28.870001,24.813995,0
2021-09-23,29.080000,29.080000,29.080000,29.080000,24.994492,0
2021-09-24,29.020000,29.020000,29.020000,29.020000,24.942921,0
2021-09-27,29.110001,29.110001,29.110001,29.110001,25.020275,0
2021-09-28,28.889999,28.889999,28.889999,28.889999,24.831186,0
2021-09-29,28.879999,28.879999,28.879999,28.879999,24.822592,0
2021-09-30,28.879999,28.879999,28.879999,28.879999,24.822592,0
2021-10-01,28.910000,28.910000,28.910000,28.910000,24.848373,0
2021-10-04,28.780001,28.780001,28.780001,28.780001,24.736637,0
2021-10-05,28.770000,28.770000,28.770000,28.770000,24.728043,0
2021-10-06,28.730000,28.730000,28.730000,28.730000,24.693661,0
2021-10-07,28.860001,28.860001,28.860001,28.860001,24.805399,0
2021-10-08,28.809999,28.809999,28.809999,28.809999,24.762424,0
2021-10-11,28.750000,28.750000,28.750000,28.750000,24.710854,0
2021-10-12,28.690001,28.690001,28.690001,28.690001,24.659283,0
2021-10-13,28.799999,28.799999,28.799999,28.799999,24.753828,0
2021-10-14,29.010000,29.010000,29.010000,29.010000,24.934326,0
2021-10-15,29.000000,29.000000,29.000000,29.000000,24.995520,0
2021-10-18,29.030001,29.030001,29.030001,29.030001,25.021379,0
2021-10-19,29.100000,29.100000,29.100000,29.100000,25.081713,0
2021-10-20,29.170000,29.170000,29.170000,29.170000,25.142046,0
2021-10-21,29.139999,29.139999,29.139999,29.139999,25.116190,0
2021-10-22,29.090000,29.090000,29.090000,29.090000,25.073093,0
2021-10-25,29.190001,29.190001,29.190001,29.190001,25.159285,0
2021-10-26,29.160000,29.160000,29.160000,29.160000,25.133427,0
2021-10-27,29.090000,29.090000,29.090000,29.090000,25.073093,0
2021-10-28,29.190001,29.190001,29.190001,29.190001,25.159285,0
2021-10-29,29.190001,29.190001,29.190001,29.190001,25.159285,0
2021-11-01,29.330000,29.330000,29.330000,29.330000,25.279953,0
2021-11-02,29.340000,29.340000,29.340000,29.340000,25.288570,0
2021-11-03,26.959999,26.959999,26.959999,26.959999,25.284821,0
2021-11-04,26.969999,26.969999,26.969999,26.969999,25.294197,0
2021-11-05,27.010000,27.010000,27.010000,27.010000,25.331713,0
2021-11-08,27.020000,27.020000,27.020000,27.020000,25.341093,0
2021-11-09,27.030001,27.030001,27.030001,27.030001,25.350471,0
2021-11-10,26.980000,26.980000,26.980000,26.980000,25.303576,0
2021-11-11,27.030001,27.030001,27.030001,27.030001,25.350471,0
2021-11-12,27.100000,27.100000,27.100000,27.100000,25.416122,0
2021-11-15,27.080000,27.080000,27.080000,27.080000,25.397366,0
2021-11-16,27.010000,27.010000,27.010000,27.010000,25.331713,0
2021-11-17,26.990000,26.990000,26.990000,26.990000,25.312956,0
2021-11-18,26.950001,26.950001,26.950001,26.950001,25.275444,0
2021-11-19,27.010000,27.010000,27.010000,27.010000,25.331713,0
2021-11-22,26.950001,26.950001,26.950001,26.950001,25.275444,0
2021-11-23,26.930000,26.930000,26.930000,26.930000,25.256687,0
2021-11-24,26.930000,26.930000,26.930000,26.930000,25.256687,0
2021-11-26,26.959999,26.959999,26.959999,26.959999,25.284821,0
2021-11-29,26.910000,26.910000,26.910000,26.910000,25.237928,0
2021-11-30,26.790001,26.790001,26.790001,26.790001,25.125383,0
2021-12-01,26.799999,26.799999,26.799999,26.799999,25.134760,0
2021-12-02,26.860001,26.860001,26.860001,26.860001,25.191034,0
2021-12-03,26.730000,26.730000,26.730000,26.730000,25.069113,0
2021-12-06,26.680000,26.680000,26.680000,26.680000,25.022219,0
2021-12-07,26.860001,26.860001,26.860001,26.860001,25.191034,0
2021-12-08,26.930000,26.930000,26.930000,26.930000,25.256687,0
2021-12-09,26.719999,26.719999,26.719999,26.719999,25.059732,0
2021-12-10,26.730000,26.730000,26.730000,26.730000,25.069113,0
2021-12-13,26.549999,26.549999,26.549999,26.549999,24.900297,0
2021-12-14,26.490000,26.490000,26.490000,26.490000,24.844025,0
2021-12-15,26.559999,26.559999,26.559999,26.559999,24.909676,0
2021-12-16,26.410000,26.410000,26.410000,26.410000,24.768995,0
2021-12-17,26.370001,26.370001,26.370001,26.370001,24.731483,0
2021-12-20,26.200001,26.200001,26.200001,26.200001,24.572046,0
2021-12-21,26.520000,26.520000,26.520000,26.520000,24.872162,0
2021-12-22,26.730000,26.730000,26.730000,26.730000,25.069113,0
2021-12-23,26.860001,26.860001,26.860001,26.860001,25.191034,0
2021-12-27,27.139999,27.139999,27.139999,27.139999,25.453634,0
2021-12-28,27.049999,27.049999,27.049999,27.049999,25.369228,0
2021-12-29,27.070000,27.070000,27.070000,27.070000,25.387985,0
2021-12-30,26.549999,26.549999,26.549999,26.549999,25.306015,0
2021-12-31,26.459999,26.459999,26.459999,26.459999,25.220230,0
2022-01-03,26.580000,26.580000,26.580000,26.580000,25.334610,0
2022-01-04,26.620001,26.620001,26.620001,26.620001,25.372738,0
2022-01-05,26.389999,26.389999,26.389999,26.389999,25.153511,0
2022-01-06,26.420000,26.420000,26.420000,26.420000,25.182106,0
2022-01-07,26.309999,26.309999,26.309999,26.309999,25.077261,0
2022-01-10,26.219999,26.219999,26.219999,26.219999,24.991476,0
2022-01-11,26.400000,26.400000,26.400000,26.400000,25.163044,0
2022-01-12,26.459999,26.459999,26.459999,26.459999,25.220230,0
2022-01-13,26.309999,26.309999,26.309999,26.309999,25.077261,0
2022-01-14,26.350000,26.350000,26.350000,26.350000,25.115387,0
2022-01-18,26.200001,26.200001,26.200001,26.200001,24.972414,0
2022-01-19,26.270000,26.270000,26.270000,26.270000,25.039135,0
2022-01-20,26.309999,26.309999,26.309999,26.309999,25.077261,0
2022-01-21,26.260000,26.260000,26.260000,26.260000,25.029604,0
2022-01-24,26.250000,26.250000,26.250000,26.250000,25.020071,0
2022-01-25,26.230000,26.230000,26.230000,26.230000,25.001009,0
2022-01-26,26.230000,26.230000,26.230000,26.230000,25.001009,0
2022-01-27,26.120001,26.120001,26.120001,26.120001,24.896164,0
2022-01-28,26.120001,26.120001,26.120001,26.120001,24.896164,0
2022-01-31,26.500000,26.500000,26.500000,26.500000,25.258358,0
2022-02-01,26.650000,26.650000,26.650000,26.650000,25.401329,0
2022-02-02,26.650000,26.650000,26.650000,26.650000,25.401329,0
2022-02-03,26.330000,26.330000,26.330000,26.330000,25.096323,0
2022-02-04,26.420000,26.420000,26.420000,26.420000,25.182106,0
2022-02-07,26.469999,26.469999,26.469999,26.469999,25.229763,0
2022-02-08,26.559999,26.559999,26.559999,26.559999,25.315546,0
2022-02-09,26.840000,26.840000,26.840000,26.840000,25.582428,0
2022-02-10,26.600000,26.600000,26.600000,26.600000,25.353674,0
2022-02-11,26.430000,26.430000,26.430000,26.430000,25.191639,0
2022-02-14,26.450001,26.450001,26.450001,26.450001,25.210703,0
2022-02-15,26.420000,26.420000,26.420000,26.420000,25.182106,0
2022-02-16,26.520000,26.520000,26.520000,26.520000,25.277422,0
2022-02-17,26.309999,26.309999,26.309999,26.309999,25.077261,0
2022-02-18,26.280001,26.280001,26.280001,26.280001,25.048668,0
2022-02-22,26.400000,26.400000,26.400000,26.400000,25.163044,0
2022-02-23,26.420000,26.420000,26.420000,26.420000,25.182106,0
2022-02-24,26.469999,26.469999,26.469999,26.469999,25.229763,0
2022-02-25,26.240000,26.240000,26.240000,26.240000,25.010540,0
2022-02-28,26.440001,26.440001,26.440001,26.440001,25.201170,0
2022-03-01,26.420000,26.420000,26.420000,26.420000,25.182106,0
2022-03-02,26.549999,26.549999,26.549999,26.549999,25.306015,0
2022-03-03,26.520000,26.520000,26.520000,26.520000,25.277422,0
2022-03-04,26.520000,26.520000,26.520000,26.520000,25.277422,0
2022-03-07,26.450001,26.450001,26.450001,26.450001,25.210703,0
2022-03-08,26.500000,26.500000,26.500000,26.500000,25.258358,0
2022-03-09,26.299999,26.299999,26.299999,26.299999,25.067728,0
2022-03-10,26.280001,26.280001,26.280001,26.280001,25.048668,0
2022-03-11,26.299999,26.299999,26.299999,26.299999,25.067728,0
2022-03-14,26.240000,26.240000,26.240000,26.240000,25.010540,0
2022-03-15,26.270000,26.270000,26.270000,26.270000,25.039135,0
2022-03-16,26.330000,26.330000,26.330000,26.330000,25.096323,0
2022-03-17,26.510000,26.510000,26.510000,26.510000,25.267889,0
2022-03-18,26.610001,26.610001,26.610001,26.610001,25.363205,0
2022-03-21,26.620001,26.620001,26.620001,26.620001,25.372738,0
2022-03-22,26.709999,26.709999,26.709999,26.709999,25.458517,0
2022-03-23,26.620001,26.620001,26.620001,26.620001,25.372738,0
2022-03-24,26.650000,26.650000,26.650000,26.650000,25.401329,0
2022-03-25,26.690001,26.690001,26.690001,26.690001,25.439457,0
2022-03-28,26.629999,26.629999,26.629999,26.629999,25.382265,0
2022-03-29,26.700001,26.700001,26.700001,26.700001,25.448988,0
2022-03-30,26.610001,26.610001,26.610001,26.610001,25.363205,0
2022-03-31,26.450001,26.450001,26.450001,26.450001,25.210703,0
2022-04-01,26.430000,26.430000,26.430000,26.430000,25.191639,0
2022-04-04,26.629999,26.629999,26.629999,26.629999,25.382265,0
2022-04-05,26.389999,26.389999,26.389999,26.389999,25.153511,0
2022-04-06,26.180000,26.180000,26.180000,26.180000,24.953352,0
2022-04-07,26.160000,26.160000,26.160000,26.160000,24.934288,0
2022-04-08,26.209999,26.209999,26.209999,26.209999,24.981945,0
2022-04-11,26.170000,26.170000,26.170000,26.170000,24.943821,0
2022-04-12,26.250000,26.250000,26.250000,26.250000,25.020071,0
2022-04-13,26.260000,26.260000,26.260000,26.260000,25.029604,0
2022-04-14,26.170000,26.170000,26.170000,26.170000,24.943821,0
2022-04-18,26.260000,26.260000,26.260000,26.260000,25.029604,0
2022-04-19,26.160000,26.160000,26.160000,26.160000,24.934288,0
2022-04-20,26.150000,26.150000,26.150000,26.150000,24.924757,0
2022-04-21,26.000000,26.000000,26.000000,26.000000,24.781786,0
2022-04-22,25.910000,25.910000,25.910000,25.910000,24.696001,0
2022-04-25,25.870001,25.870001,25.870001,25.870001,24.657877,0
2022-04-26,25.780001,25.780001,25.780001,25.780001,24.572094,0
2022-04-27,25.790001,25.790001,25.790001,25.790001,24.581625,0
2022-04-28,25.799999,25.799999,25.799999,25.799999,24.591156,0
2022-04-29,25.590000,25.590000,25.590000,25.590000,24.390997,0
2022-05-02,25.559999,25.559999,25.559999,25.559999,24.362400,0
2022-05-03,25.459999,25.459999,25.459999,25.459999,24.267086,0
2022-05-04,25.610001,25.610001,25.610001,25.610001,24.410059,0
2022-05-05,25.450001,25.450001,25.450001,25.450001,24.257557,0
2022-05-06,25.400000,25.400000,25.400000,25.400000,24.209898,0
2022-05-09,25.230000,25.230000,25.230000,25.230000,24.047863,0
2022-05-10,25.150000,25.150000,25.150000,25.150000,23.971611,0
2022-05-11,25.170000,25.170000,25.170000,25.170000,23.990673,0
2022-05-12,25.270000,25.270000,25.270000,25.270000,24.085989,0
2022-05-13,25.230000,25.230000,25.230000,25.230000,24.047863,0
2022-05-16,25.309999,25.309999,25.309999,25.309999,24.124115,0
2022-05-17,25.400000,25.400000,25.400000,25.400000,24.209898,0
2022-05-18,25.139999,25.139999,25.139999,25.139999,23.962080,0
2022-05-19,25.120001,25.120001,25.120001,25.120001,23.943018,0
2022-05-20,25.100000,25.100000,25.100000,25.100000,23.923954,0
2022-05-23,25.110001,25.110001,25.110001,25.110001,23.933487,0
2022-05-24,25.080000,25.080000,25.080000,25.080000,23.904892,0
2022-05-25,25.059999,25.059999,25.059999,25.059999,23.885828,0
2022-05-26,25.180000,25.180000,25.180000,25.180000,24.000206,0
2022-05-27,25.290001,25.290001,25.290001,25.290001,24.105053,0
2022-05-31,25.129999,25.129999,25.129999,25.129999,23.952547,0
2022-06-01,25.059999,25.059999,25.059999,25.059999,23.885828,0
2022-06-02,25.250000,25.250000,25.250000,25.250000,24.066927,0
2022-06-03,25.150000,25.150000,25.150000,25.150000,23.971611,0
2022-06-06,25.160000,25.160000,25.160000,25.160000,23.981144,0
2022-06-07,25.170000,25.170000,25.170000,25.170000,23.990673,0
2022-06-08,25.219999,25.219999,25.219999,25.219999,24.038330,0
2022-06-09,25.200001,25.200001,25.200001,25.200001,24.019270,0
2022-06-10,25.150000,25.150000,25.150000,25.150000,23.971611,0
2022-06-13,25.100000,25.100000,25.100000,25.100000,23.923954,0
2022-06-14,25.059999,25.059999,25.059999,25.059999,23.885828,0
2022-06-15,24.990000,24.990000,24.990000,24.990000,23.819109,0
2022-06-16,24.870001,24.870001,24.870001,24.870001,23.704731,0
2022-06-17,24.850000,24.850000,24.850000,24.850000,23.685669,0
2022-06-21,24.840000,24.840000,24.840000,24.840000,23.676136,0
2022-06-22,24.840000,24.840000,24.840000,24.840000,23.676136,0
2022-06-23,24.820000,24.820000,24.820000,24.820000,23.657074,0
2022-06-24,24.799999,24.799999,24.799999,24.799999,23.638010,0
2022-06-27,24.780001,24.780001,24.780001,24.780001,23.618950,0
2022-06-28,24.700001,24.700001,24.700001,24.700001,23.542696,0
2022-06-29,24.700001,24.700001,24.700001,24.700001,23.542696,0
2022-06-30,24.740000,24.740000,24.740000,24.740000,23.580820,0
2022-07-01,24.709999,24.709999,24.709999,24.709999,23.552227,0
2022-07-05,24.809999,24.809999,24.809999,24.809999,23.647543,0
2022-07-06,24.820000,24.820000,24.820000,24.820000,23.657074,0
2022-07-07,24.870001,24.870001,24.870001,24.870001,23.704731,0
2022-07-08,24.879999,24.879999,24.879999,24.879999,23.714262,0
2022-07-11,24.740000,24.740000,24.740000,24.740000,23.580820,0
2022-07-12,24.799999,24.799999,24.799999,24.799999,23.638010,0
2022-07-13,24.760000,24.760000,24.760000,24.760000,23.599886,0
2022-07-14,24.719999,24.719999,24.719999,24.719999,23.561758,0
2022-07-15,24.770000,24.770000,24.770000,24.770000,23.609417,0
2022-07-18,24.639999,24.639999,24.639999,24.639999,23.485508,0
2022-07-19,24.780001,24.780001,24.780001,24.780001,23.618950,0
2022-07-20,24.879999,24.879999,24.879999,24.879999,23.714262,0
2022-07-21,25.000000,25.000000,25.000000,25.000000,23.828640,0
2022-07-22,24.920000,24.920000,24.920000,24.920000,23.752388,0
2022-07-25,24.910000,24.910000,24.910000,24.910000,23.742857,0
2022-07-26,24.840000,24.840000,24.840000,24.840000,23.676136,0
2022-07-27,24.969999,24.969999,24.969999,24.969999,23.800045,0
2022-07-28,25.129999,25.129999,25.129999,25.129999,23.952547,0
2022-07-29,25.260000,25.260000,25.260000,25.260000,24.076458,0
2022-08-01,25.260000,25.260000,25.260000,25.260000,24.076458,0
2022-08-02,25.200001,25.200001,25.200001,25.200001,24.019270,0
2022-08-03,25.350000,25.350000,25.350000,25.350000,24.162241,0
2022-08-04,25.430000,25.430000,25.430000,25.430000,24.238493,0
2022-08-05,25.350000,25.350000,25.350000,25.350000,24.162241,0
2022-08-08,25.440001,25.440001,25.440001,25.440001,24.248024,0
2022-08-09,25.299999,25.299999,25.299999,25.299999,24.114582,0
2022-08-10,25.510000,25.510000,25.510000,25.510000,24.314743,0
2022-08-11,25.480000,25.480000,25.480000,25.480000,24.286148,0
2022-08-12,25.639999,25.639999,25.639999,25.639999,24.438652,0
2022-08-15,25.620001,25.620001,25.620001,25.620001,24.419592,0
2022-08-16,25.570000,25.570000,25.570000,25.570000,24.371933,0
2022-08-17,25.400000,25.400000,25.400000,25.400000,24.209898,0
2022-08-18,25.379999,25.379999,25.379999,25.379999,24.190836,0
2022-08-19,25.230000,25.230000,25.230000,25.230000,24.047863,0
2022-08-22,25.070000,25.070000,25.070000,25.070000,23.895361,0
2022-08-23,25.049999,25.049999,25.049999,25.049999,23.876295,0
2022-08-24,25.020000,25.020000,25.020000,25.020000,23.847704,0
2022-08-25,24.980000,24.980000,24.980000,24.980000,23.809576,0
2022-08-26,24.780001,24.780001,24.780001,24.780001,23.618950,0
2022-08-29,24.760000,24.760000,24.760000,24.760000,23.599886,0
2022-08-30,24.590000,24.590000,24.590000,24.590000,23.437851,0
2022-08-31,24.540001,24.540001,24.540001,24.540001,23.390194,0
2022-09-01,24.510000,24.510000,24.510000,24.510000,23.361599,0
2022-09-02,24.510000,24.510000,24.510000,24.510000,23.361599,0
2022-09-06,24.549999,24.549999,24.549999,24.549999,23.399723,0
2022-09-07,24.549999,24.549999,24.549999,24.549999,23.399723,0
2022-09-08,24.549999,24.549999,24.549999,24.549999,23.399723,0
2022-09-09,24.600000,24.600000,24.600000,24.600000,23.447382,0
2022-09-12,24.660000,24.660000,24.660000,24.660000,23.504570,0
2022-09-13,24.440001,24.440001,24.440001,24.440001,23.294878,0
2022-09-14,24.420000,24.420000,24.420000,24.420000,23.275816,0
2022-09-15,24.370001,24.370001,24.370001,24.370001,23.228159,0
2022-09-16,24.379999,24.379999,24.379999,24.379999,23.237690,0
2022-09-19,24.320000,24.320000,24.320000,24.320000,23.180500,0
2022-09-20,24.430000,24.430000,24.430000,24.430000,23.285347,0
2022-09-21,24.389999,24.389999,24.389999,24.389999,23.247221,0
2022-09-22,24.320000,24.320000,24.320000,24.320000,23.180500,0
2022-09-23,24.299999,24.299999,24.299999,24.299999,23.161438,0
2022-09-26,24.250000,24.250000,24.250000,24.250000,23.113781,0
2022-09-27,24.250000,24.250000,24.250000,24.250000,23.113781,0
2022-09-28,24.260000,24.260000,24.260000,24.260000,23.123314,0
2022-09-29,24.190001,24.190001,24.190001,24.190001,23.056591,0
2022-09-30,24.250000,24.250000,24.250000,24.250000,23.113781,0
2022-10-03,24.190001,24.190001,24.190001,24.190001,23.056591,0
2022-10-04,24.270000,24.270000,24.270000,24.270000,23.132843,0
2022-10-05,24.240000,24.240000,24.240000,24.240000,23.104248,0
2022-10-06,24.120001,24.120001,24.120001,24.120001,22.989872,0
2022-10-07,24.049999,24.049999,24.049999,24.049999,22.923151,0
2022-10-10,24.110001,24.110001,24.110001,24.110001,22.980341,0
2022-10-11,24.020000,24.020000,24.020000,24.020000,22.894558,0
2022-10-12,23.980000,23.980000,23.980000,23.980000,22.856430,0
2022-10-13,24.010000,24.010000,24.010000,24.010000,22.885027,0
2022-10-14,23.190001,23.190001,23.190001,23.190001,22.755501,0
2022-10-17,23.230000,23.230000,23.230000,23.230000,22.794750,0
2022-10-18,23.280001,23.280001,23.280001,23.280001,22.843815,0
2022-10-19,23.219999,23.219999,23.219999,23.219999,22.784937,0
2022-10-20,23.190001,23.190001,23.190001,23.190001,22.755501,0
2022-10-21,23.250000,23.250000,23.250000,23.250000,22.814375,0
2022-10-24,23.219999,23.219999,23.219999,23.219999,22.784937,0
2022-10-25,23.340000,23.340000,23.340000,23.340000,22.902689,0
2022-10-26,23.340000,23.340000,23.340000,23.340000,22.902689,0
2022-10-27,23.330000,23.330000,23.330000,23.330000,22.892876,0
2022-10-28,23.469999,23.469999,23.469999,23.469999,23.030252,0
2022-10-31,23.350000,23.350000,23.350000,23.350000,22.912502,0
2022-11-01,23.420000,23.420000,23.420000,23.420000,22.981190,0
2022-11-02,23.150000,23.150000,23.150000,23.150000,22.716249,0
2022-11-03,23.020000,23.020000,23.020000,23.020000,22.588686,0
2022-11-04,23.170000,23.170000,23.170000,23.170000,22.735874,0
2022-11-07,23.160000,23.160000,23.160000,23.160000,22.726061,0
2022-11-08,23.200001,23.200001,23.200001,23.200001,22.765312,0
2022-11-09,23.059999,23.059999,23.059999,23.059999,22.627935,0
2022-11-10,23.320000,23.320000,23.320000,23.320000,22.883064,0
2022-11-11,23.500000,23.500000,23.500000,23.500000,23.059690,0
2022-11-14,23.400000,23.400000,23.400000,23.400000,22.961565,0
2022-11-15,23.580000,23.580000,23.580000,23.580000,23.138193,0
2022-11-16,23.490000,23.490000,23.490000,23.490000,23.049879,0
2022-11-17,23.500000,23.500000,23.500000,23.500000,23.059690,0
2022-11-18,23.559999,23.559999,23.559999,23.559999,23.118567,0
2022-11-21,23.490000,23.490000,23.490000,23.490000,23.049879,0
2022-11-22,23.600000,23.600000,23.600000,23.600000,23.157818,0
2022-11-23,23.719999,23.719999,23.719999,23.719999,23.275568,0
2022-11-25,23.709999,23.709999,23.709999,23.709999,23.265757,0
2022-11-28,23.500000,23.500000,23.500000,23.500000,23.059690,0
2022-11-29,23.520000,23.520000,23.520000,23.520000,23.079317,0
2022-11-30,23.740000,23.740000,23.740000,23.740000,23.295195,0
2022-12-01,23.820000,23.820000,23.820000,23.820000,23.373695,0
2022-12-02,23.840000,23.840000,23.840000,23.840000,23.393320,0
2022-12-05,23.549999,23.549999,23.549999,23.549999,23.108753,0
2022-12-06,23.440001,23.440001,23.440001,23.440001,23.000816,0
2022-12-07,23.510000,23.510000,23.510000,23.510000,23.069504,0
2022-12-08,23.530001,23.530001,23.530001,23.530001,23.089130,0
2022-12-09,23.500000,23.500000,23.500000,23.500000,23.059690,0
2022-12-12,23.490000,23.490000,23.490000,23.490000,23.049879,0
2022-12-13,23.639999,23.639999,23.639999,23.639999,23.197067,0
2022-12-14,23.600000,23.600000,23.600000,23.600000,23.157818,0
2022-12-15,23.450001,23.450001,23.450001,23.450001,23.010630,0
2022-12-16,23.389999,23.389999,23.389999,23.389999,22.951752,0
2022-12-19,23.309999,23.309999,23.309999,23.309999,22.873251,0
2022-12-20,23.290001,23.290001,23.290001,23.290001,22.853626,0
2022-12-21,23.360001,23.360001,23.360001,23.360001,22.922316,0
2022-12-22,23.290001,23.290001,23.290001,23.290001,22.853626,0
2022-12-23,23.330000,23.330000,23.330000,23.330000,22.892876,0
2022-12-27,23.299999,23.299999,23.299999,23.299999,22.863438,0
2022-12-28,23.270000,23.270000,23.270000,23.270000,22.834002,0
2022-12-29,22.809999,22.809999,22.809999,22.809999,22.809999,0
2022-12-30,22.840000,22.840000,22.840000,22.840000,22.840000,0
